,StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,V_Score,R_Score,A_Score,K_Score,Preferred_Style,Visual,Auditorial,Reading,Kinesthetic
408,409,"A, K",1.0,0.0,0.5,0.75,1.0,0.5,1.0,0.25,1.0,0.75,1.0,1.0,0.75,1.0,0.5,0.25,0.5,0.0,1.0,0.25,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,3.25,1.25,3.5,10.0,K,0.4166666666666667,0.7,0.4166666666666667,0.9090909090909091
409,410,"K, A",0.75,0.25,0.5,0.0,1.0,1.0,0.25,0.0,0.25,0.0,0.75,0.5,0.5,0.75,0.25,0.5,0.25,1.0,0.5,0.75,0.5,0.75,1.0,1.0,0.75,0.75,0.0,0.75,2.5,1.5,4.5,5.75,K,0.3333333333333333,0.9,0.5,0.5681818181818182
410,411,"R, V, A, K",1.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.5,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.75,7.75,2.5,4.5,8.75,K,0.8611111111111112,0.9,0.8333333333333334,0.7954545454545454
411,412,"K, A, V, R",0.25,0.5,1.0,0.75,0.5,0.5,1.0,0.5,0.25,1.0,1.0,1.0,1.0,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.0,1.0,1.0,1.0,0.75,0.75,0.25,5.25,2.5,3.5,7.5,K,0.6388888888888888,0.7,0.8333333333333334,0.6818181818181818
412,413,"R, V, A",0.5,0.75,0.5,1.0,0.5,0.75,0.0,0.75,0.0,0.5,0.75,0.75,0.5,0.5,0.75,1.0,0.5,1.0,0.75,0.5,0.75,1.0,0.5,1.0,0.75,0.25,1.0,0.25,6.25,2.5,4.0,4.5,V,0.75,0.8,0.8333333333333334,0.4090909090909091
413,414,"A, R, V, K",0.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.75,1.0,1.0,0.5,1.0,0.75,0.75,0.75,1.0,1.0,0.75,1.0,0.75,0.0,0.5,0.75,0.25,7.5,2.25,3.5,7.5,"V, K",0.8333333333333334,0.7,0.75,0.6818181818181818
414,415,"K, V, R, A",1.0,0.25,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.5,0.75,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,7.5,2.75,4.5,9.5,K,0.8333333333333334,0.9,0.9166666666666666,0.8636363636363636
415,416,"V, K",0.75,0.25,0.5,0.75,0.5,0.5,0.0,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.25,0.75,1.0,1.0,0.5,0.25,0.5,0.75,0.25,1.0,1.0,6.5,1.5,2.0,6.5,"V, K",0.7777777777777778,0.5,0.5,0.6363636363636364
416,417,"K, V",1.0,0.25,0.25,0.5,0.75,0.5,1.0,1.0,1.0,0.75,0.5,0.75,0.75,0.75,0.5,1.0,0.0,0.25,0.75,0.75,1.0,0.25,0.5,0.75,0.5,0.75,1.0,1.0,6.25,1.0,2.5,8.5,K,0.6944444444444444,0.5,0.3333333333333333,0.8181818181818182
417,418,"K, R, A, V",0.75,0.75,0.75,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.5,0.75,0.75,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.75,8.0,1.0,4.0,9.25,K,0.8888888888888888,0.8,0.5,0.8409090909090909
418,419,"K, V, A",0.5,0.5,0.75,0.5,1.0,0.75,1.0,0.75,0.5,0.25,0.75,1.0,1.0,0.5,1.0,0.75,0.5,0.5,0.75,0.5,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,6.25,1.75,4.0,8.25,K,0.75,0.8,0.5833333333333334,0.75
419,420,R,0.25,0.25,1.0,0.75,0.5,0.5,0.5,0.25,0.0,0.25,0.75,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.75,0.5,0.5,0.25,0.5,0.5,0.75,0.25,0.75,3.5,2.25,1.75,5.25,K,0.3888888888888889,0.45,0.75,0.4772727272727273
420,421,"K, A, R",1.0,0.0,0.5,0.75,1.0,0.5,0.75,0.5,1.0,1.0,0.5,0.25,0.75,0.75,0.75,0.5,0.25,0.5,0.25,1.0,0.25,1.0,1.0,0.0,0.5,0.25,0.25,0.5,3.25,1.25,2.5,7.75,K,0.4166666666666667,0.6,0.5833333333333334,0.7045454545454546
421,422,"K, R, V, A",0.5,0.75,0.0,0.25,0.75,1.0,0.75,0.5,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.25,0.75,1.0,6.0,1.25,4.5,8.25,K,0.7222222222222222,0.9,0.4166666666666667,0.75
422,423,"R, V, A, K",1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.5,1.0,1.0,0.0,0.75,5.75,2.75,3.75,8.5,K,0.6944444444444444,0.75,0.9166666666666666,0.7727272727272727
423,424,"A, K, V",1.0,0.0,0.5,0.5,0.5,0.75,0.25,0.75,1.0,0.75,1.0,0.5,0.5,0.75,1.0,0.25,0.75,0.5,1.0,0.5,0.75,0.75,0.75,1.0,0.5,1.0,1.0,0.75,6.0,1.0,3.75,6.5,K,0.6666666666666666,0.75,0.5,0.7272727272727273
424,425,"R, A",0.5,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.75,1.0,0.75,0.5,0.0,0.75,0.75,1.0,0.75,0.5,0.25,0.25,3.25,2.25,3.25,4.5,K,0.4166666666666667,0.75,0.75,0.45454545454545453
425,426,V,0.75,1.0,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.25,0.5,1.0,0.75,0.0,0.75,0.0,0.5,1.0,0.75,1.0,0.5,0.5,0.25,0.5,0.25,0.75,0.0,6.0,1.75,2.5,5.5,V,0.6666666666666666,0.5,0.5833333333333334,0.5
426,427,"A, K, R",1.0,0.25,1.0,0.75,0.5,1.0,1.0,0.75,0.0,0.75,1.0,0.75,1.0,0.75,0.25,0.5,0.25,0.75,0.0,0.0,0.5,1.0,0.75,1.0,0.5,0.75,0.25,1.0,1.75,2.5,3.75,8.0,K,0.3055555555555556,0.85,0.8333333333333334,0.7727272727272727
427,428,"K, A, R, V",1.0,0.75,0.75,1.0,0.5,0.75,1.0,1.0,0.5,0.5,0.75,1.0,0.75,0.25,0.5,0.5,0.75,0.25,1.0,1.0,0.75,1.0,0.5,1.0,0.5,0.25,0.75,0.75,6.0,2.0,2.75,6.75,K,0.7777777777777778,0.75,0.6666666666666666,0.6590909090909091
428,429,"V, R",0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.75,0.25,0.5,1.0,0.0,0.75,1.0,0.5,0.25,0.5,0.5,0.75,0.75,0.25,5.25,3.0,1.75,2.0,V,0.6388888888888888,0.45,1.0,0.18181818181818182
429,430,"R, V, A, K",1.0,1.0,0.5,0.25,0.75,1.0,1.0,0.0,0.25,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.5,0.5,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,6.75,0.75,4.5,9.25,K,0.75,0.9,0.4166666666666667,0.8409090909090909
430,431,K,1.0,0.0,0.5,0.5,1.0,0.5,0.75,0.25,1.0,1.0,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0.25,1.0,0.75,0.75,0.5,0.75,0.0,1.0,3.0,1.25,3.5,8.75,K,0.3333333333333333,0.7,0.5833333333333334,0.8409090909090909
431,432,"K, R, A, V",1.0,1.0,0.5,0.5,1.0,1.0,0.75,0.25,0.5,1.0,0.5,0.75,0.25,1.0,0.75,0.75,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,7.0,2.0,5.0,8.75,K,0.7777777777777778,1.0,0.6666666666666666,0.7954545454545454
432,433,"V, R, K, A",0.0,0.75,0.5,0.75,0.5,1.0,0.75,1.0,0.75,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,6.25,2.25,4.75,7.5,K,0.6944444444444444,0.95,0.75,0.6818181818181818
433,434,"K, R, A",0.5,0.5,0.75,1.0,1.0,0.5,0.75,0.5,1.0,0.75,0.0,0.5,0.75,1.0,0.25,0.5,0.0,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.75,1.0,0.0,1.0,3.25,2.5,3.25,8.25,K,0.3611111111111111,0.65,0.8333333333333334,0.75
434,435,V,0.25,1.0,0.5,0.5,0.25,0.5,0.75,1.0,0.25,0.5,0.0,0.5,0.25,0.0,1.0,0.75,0.75,0.75,0.75,1.0,0.75,0.0,0.5,0.5,0.25,0.0,1.0,0.25,8.0,1.75,1.75,3.0,V,0.8888888888888888,0.35,0.5833333333333334,0.2727272727272727
435,436,"K, V, R",1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.75,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.75,0.5,0.25,0.75,0.5,1.0,0.25,0.75,0.75,0.75,5.0,2.0,3.0,8.75,K,0.6666666666666666,0.7,0.6666666666666666,0.8409090909090909
436,437,"V, R, A",0.5,1.0,1.0,0.25,0.25,0.75,0.25,0.5,0.5,0.75,0.75,0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.75,0.0,0.75,0.75,0.75,0.75,0.0,6.25,1.75,3.0,4.75,V,0.8055555555555556,0.6,0.5833333333333334,0.4318181818181818
437,438,"A, V, K, R",0.5,0.5,0.0,0.5,1.0,0.0,0.25,1.0,0.75,0.5,0.75,0.5,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.75,1.0,0.75,1.0,0.75,6.5,1.0,3.25,7.5,K,0.7222222222222222,0.65,0.5,0.6818181818181818
438,439,"A, K, R",1.0,1.0,0.5,1.0,1.0,0.75,0.75,1.0,0.75,0.75,0.25,1.0,0.0,0.0,0.25,0.0,0.5,1.0,0.5,0.5,0.25,0.0,0.75,1.0,0.75,0.75,0.5,0.5,4.5,2.5,3.25,6.25,K,0.5,0.65,0.8333333333333334,0.6136363636363636
439,440,"K, R, A",0.5,0.5,0.0,0.75,0.75,0.75,1.0,0.25,0.5,0.75,1.0,0.5,0.75,1.0,0.5,0.0,0.25,0.75,0.5,0.5,0.5,0.75,1.0,1.0,1.0,0.0,0.5,0.75,3.5,1.5,4.5,7.5,K,0.3888888888888889,0.9,0.5,0.6818181818181818
440,441,"R, A, K, V",1.0,1.0,1.0,0.75,0.75,0.75,0.25,1.0,1.0,0.5,1.0,1.0,0.75,0.75,1.0,0.75,1.0,1.0,0.25,0.25,0.5,0.25,0.75,0.5,1.0,0.75,1.0,0.75,6.75,2.75,3.25,8.0,K,0.75,0.65,0.9166666666666666,0.7727272727272727
441,442,"V, A",0.25,1.0,0.5,0.25,0.5,0.25,0.5,1.0,0.5,0.5,0.25,0.5,0.0,0.25,0.75,1.0,0.75,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.75,0.75,8.25,1.0,2.25,4.0,V,0.9166666666666666,0.65,0.3333333333333333,0.36363636363636365
442,443,R,0.5,0.5,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0.75,0.75,0.25,0.5,0.75,0.25,0.75,0.25,0.75,0.75,0.25,0.5,0.5,0.5,0.5,0.25,1.0,0.75,0.25,4.5,2.0,1.25,5.25,K,0.5,0.35,0.6666666666666666,0.4772727272727273
443,444,"K, R, A, V",0.0,0.5,0.75,1.0,0.5,0.75,0.25,0.5,0.75,0.75,1.0,1.0,0.5,0.75,0.75,0.5,0.5,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,5.75,2.75,4.5,6.75,K,0.6944444444444444,0.9,0.9166666666666666,0.6590909090909091
444,445,0.75,0.0,0.25,0.75,0.5,0.25,1.0,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.0,0.25,0.5,0.0,0.5,0.75,0.25,0.25,0.75,0.75,0.75,0.5,0.5,0.5,0.25,3.0,1.25,3.75,3.0,0.75,0.3333333333333333,0.75,0.5833333333333334,0.2727272727272727
445,446,"R, K",0.75,0.25,0.5,0.75,1.0,0.25,1.0,0.5,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.25,0.5,1.0,0.0,0.25,0.25,0.75,0.75,0.5,0.25,0.75,0.5,0.75,2.75,2.25,2.5,9.0,K,0.3055555555555556,0.5,0.75,0.8181818181818182
446,447,"A, R, K",0.0,0.75,1.0,0.75,0.75,0.5,0.5,0.25,1.0,0.25,0.75,0.25,0.5,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.75,1.0,3.75,2.5,3.5,5.5,K,0.5277777777777778,0.8,0.8333333333333334,0.5909090909090909
447,448,"K, V, R, A",0.5,0.75,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.5,0.75,1.0,0.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,7.25,2.5,3.75,6.0,V,0.8055555555555556,0.75,0.8333333333333334,0.6363636363636364
448,449,"K, V",1.0,0.0,0.5,0.5,1.0,0.25,0.5,1.0,1.0,0.5,0.75,1.0,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.0,0.75,0.5,0.5,4.25,1.0,2.25,8.0,K,0.5833333333333334,0.45,0.5,0.7727272727272727
449,450,"K, R, A, V",1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.5,1.0,0.75,1.0,1.0,0.75,0.5,1.0,0.75,1.0,0.0,1.0,0.75,1.0,1.0,0.75,0.75,8.25,2.0,3.5,9.5,K,0.9166666666666666,0.7,0.6666666666666666,0.8636363636363636
450,451,"A, R",0.5,0.5,0.75,1.0,0.25,0.75,0.25,0.75,0.75,0.0,0.5,0.25,0.5,0.25,0.0,0.5,0.5,1.0,0.5,1.0,0.25,0.75,1.0,0.75,1.0,0.5,0.75,0.5,4.25,2.75,4.25,3.75,"V, A",0.5277777777777778,0.85,0.9166666666666666,0.38636363636363635
451,452,V,0.5,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.75,0.0,0.25,0.5,0.25,0.0,1.0,1.0,0.5,0.5,1.0,0.75,0.75,0.25,0.25,0.5,0.0,0.75,1.0,0.5,7.5,1.5,1.5,4.25,V,0.8333333333333334,0.3,0.5,0.4318181818181818
452,453,"R, K",0.75,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.25,0.5,1.0,1.0,0.75,0.75,0.75,0.5,0.25,0.75,0.25,0.0,0.5,0.75,0.5,0.25,0.0,1.0,0.0,0.75,3.75,1.25,1.5,8.25,K,0.4166666666666667,0.3,0.4166666666666667,0.75
453,454,"V, A",0.5,1.0,0.0,0.25,0.5,0.75,0.5,0.5,0.5,0.0,0.0,0.75,0.5,0.0,0.5,1.0,0.5,0.75,1.0,1.0,0.75,0.25,0.0,0.75,1.0,0.0,0.75,1.0,6.5,1.0,2.75,4.25,V,0.7777777777777778,0.55,0.3333333333333333,0.38636363636363635
454,455,"A, V, R, K",1.0,1.0,0.5,0.75,1.0,0.5,1.0,0.5,0.75,1.0,0.75,0.75,0.25,0.75,0.25,0.75,1.0,0.75,1.0,0.75,0.75,0.25,1.0,0.5,0.5,0.75,0.75,0.5,6.75,2.0,2.75,8.5,K,0.75,0.55,0.6666666666666666,0.7727272727272727
455,456,"R, K",0.25,0.0,1.0,0.75,1.0,0.75,0.5,0.5,0.5,1.0,0.75,0.25,0.5,0.75,0.0,0.0,0.5,1.0,0.25,0.0,0.25,0.5,0.0,0.75,0.25,0.0,0.25,1.0,1.75,2.75,1.75,6.0,K,0.19444444444444445,0.45,0.9166666666666666,0.5909090909090909
456,457,"K, A, R",1.0,0.5,0.75,1.0,0.75,0.75,1.0,0.5,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.0,0.25,0.75,0.5,0.5,0.0,0.25,0.75,0.5,0.5,0.0,0.75,0.75,3.75,2.5,2.75,8.75,K,0.4166666666666667,0.55,0.8333333333333334,0.7954545454545454
457,458,"R, A, V, K",0.75,0.75,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.0,0.5,0.25,1.0,0.0,0.75,0.75,0.75,0.5,0.75,0.0,0.75,0.75,4.5,1.75,3.25,8.25,K,0.5555555555555556,0.75,0.5833333333333334,0.75
458,459,"K, R, V, A",0.5,1.0,0.75,1.0,0.75,0.5,0.75,0.75,0.25,0.75,1.0,0.75,0.75,0.5,0.75,1.0,1.0,1.0,0.25,1.0,0.75,1.0,1.0,0.5,0.25,1.0,0.75,0.75,7.25,2.75,3.25,7.25,"V, K",0.8055555555555556,0.65,0.9166666666666666,0.7045454545454546
459,460,"V, R",0.25,0.5,0.75,1.0,0.25,0.5,0.0,1.0,0.25,0.0,0.5,0.5,0.5,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.0,0.25,0.75,0.0,6.75,2.5,1.5,2.75,V,0.8055555555555556,0.3,0.8333333333333334,0.29545454545454547
460,461,V,0.5,0.75,0.25,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.75,0.25,1.0,1.0,0.75,0.5,0.0,0.0,0.5,0.75,0.5,0.5,7.25,1.0,1.0,4.75,V,0.8055555555555556,0.2,0.3333333333333333,0.4772727272727273
461,462,"R, V",0.5,0.75,0.75,1.0,1.0,0.0,0.5,0.75,0.25,0.25,0.25,0.25,0.5,0.5,1.0,0.75,1.0,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,1.0,0.75,7.0,2.5,2.0,5.0,V,0.7777777777777778,0.4,0.8333333333333334,0.45454545454545453
462,463,"R, V",0.0,0.75,1.0,0.5,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.75,0.5,0.0,0.75,0.75,1.0,1.0,1.0,0.75,0.5,0.25,0.5,0.75,0.5,0.75,0.75,6.75,2.5,2.5,3.75,V,0.75,0.5,0.8333333333333334,0.38636363636363635
463,464,"K, A, R, V",0.5,0.75,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.75,0.5,0.75,0.25,6.5,2.75,3.0,8.5,K,0.7777777777777778,0.7,0.9166666666666666,0.8181818181818182
464,465,"R, V",0.25,0.0,0.75,0.75,0.0,0.0,0.5,1.0,0.25,0.25,0.5,0.5,0.75,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.75,0.5,4.5,2.5,1.25,4.25,V,0.5555555555555556,0.25,0.8333333333333334,0.38636363636363635
465,466,"R, A",0.5,0.5,0.0,0.5,0.5,1.0,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.75,0.0,0.5,0.0,0.75,0.75,1.0,0.75,0.25,0.5,0.25,2.75,1.25,4.25,4.75,K,0.4166666666666667,0.85,0.4166666666666667,0.4318181818181818
466,467,"V, R, A",0.5,0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.0,1.0,0.75,0.75,0.0,0.5,0.75,1.0,0.75,0.0,1.0,0.75,0.75,0.75,1.0,0.5,1.0,0.5,1.0,0.5,7.5,1.75,3.75,5.0,V,0.8333333333333334,0.75,0.5833333333333334,0.5
467,468,K,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.25,0.5,0.75,0.5,0.25,0.25,0.25,0.75,0.75,0.5,0.75,0.0,0.75,2.75,1.75,2.75,7.5,K,0.3055555555555556,0.55,0.5833333333333334,0.6818181818181818
468,469,"R, K, A, V",0.75,0.5,0.75,0.25,1.0,1.0,0.75,0.75,1.0,0.25,1.0,1.0,0.5,1.0,0.75,0.25,0.5,0.75,0.5,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,1.0,5.0,1.75,4.5,9.25,K,0.6111111111111112,0.9,0.5833333333333334,0.8409090909090909
469,470,R,0.75,0.25,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.25,0.25,0.25,0.5,0.0,0.0,0.5,0.25,0.0,0.5,3.5,1.75,1.5,5.25,K,0.3888888888888889,0.3,0.5833333333333334,0.4772727272727273
470,471,"V, K",0.25,1.0,0.0,0.25,1.0,0.5,0.75,1.0,0.5,0.75,0.75,1.0,1.0,0.25,0.5,1.0,0.75,0.25,0.75,0.75,0.75,0.5,0.75,0.5,0.75,1.0,1.0,0.0,7.5,0.5,3.0,6.75,V,0.8333333333333334,0.6,0.16666666666666666,0.6590909090909091
471,472,"K, A",1.0,0.25,0.25,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,0.5,0.5,0.5,0.75,0.25,1.0,0.75,0.75,0.5,1.0,0.75,0.25,1.0,5.0,0.75,4.0,8.0,K,0.5555555555555556,0.8,0.25,0.7272727272727273
472,473,R,0.25,0.0,0.5,0.25,0.5,1.0,0.5,0.5,0.25,0.5,0.5,0.75,0.25,0.0,0.5,0.5,0.5,1.0,0.0,0.25,0.75,0.75,0.25,0.75,0.5,0.25,0.75,0.0,3.25,1.75,3.25,3.75,K,0.4166666666666667,0.65,0.5833333333333334,0.3409090909090909
473,474,"A, V",0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.25,0.25,0.0,0.25,0.5,0.5,0.75,1.0,0.75,0.75,0.75,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.25,5.5,1.75,2.75,4.25,V,0.6666666666666666,0.65,0.5833333333333334,0.38636363636363635
474,475,"V, R",0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.5,0.0,0.75,0.25,1.0,0.5,0.0,0.75,0.75,1.0,0.25,0.5,0.0,0.5,0.5,0.0,0.5,5.0,1.5,1.75,4.5,V,0.6111111111111112,0.35,0.5,0.45454545454545453
475,476,R,0.25,0.5,0.75,0.5,0.25,1.0,1.0,0.25,1.0,0.25,0.25,1.0,0.75,0.0,1.0,0.25,0.0,1.0,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.5,0.25,3.5,2.25,1.25,5.5,K,0.3888888888888889,0.25,0.75,0.5
476,477,"A, V, K",0.75,0.75,0.0,0.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.25,1.0,0.75,0.25,1.0,0.75,0.75,1.0,1.0,0.75,1.0,6.5,0.25,4.5,8.75,K,0.7222222222222222,0.9,0.08333333333333333,0.7954545454545454
477,478,"A, K",1.0,0.75,0.5,1.0,0.75,0.25,0.5,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.25,0.5,1.0,0.75,0.0,0.75,0.75,0.5,1.0,3.5,1.5,2.75,7.0,K,0.4444444444444444,0.55,0.5,0.6818181818181818
478,479,K,1.0,0.5,0.75,0.25,1.0,0.5,0.75,0.0,0.75,0.75,0.25,1.0,0.75,0.0,0.5,0.25,0.25,0.25,1.0,0.0,0.5,0.5,0.25,0.25,0.25,0.75,0.25,0.75,3.25,1.25,1.75,7.75,K,0.3611111111111111,0.35,0.4166666666666667,0.7045454545454546
479,480,"K, A",0.75,0.0,0.5,0.5,1.0,0.0,0.75,0.75,1.0,0.5,0.5,0.75,0.0,0.75,0.5,1.0,0.5,0.0,0.5,0.5,0.25,0.75,0.25,0.5,0.75,1.0,0.0,0.75,3.5,1.0,2.25,7.75,K,0.4444444444444444,0.45,0.3333333333333333,0.7045454545454546
480,481,"V, R",0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.5,0.75,0.0,1.0,0.5,0.0,0.5,0.75,1.0,0.75,1.0,0.5,0.75,0.25,0.5,0.25,0.5,0.5,0.75,0.75,6.25,2.25,2.0,5.75,V,0.75,0.4,0.75,0.5227272727272727
481,482,"A, V",0.25,0.75,0.25,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0.25,0.75,1.0,1.0,0.75,0.25,0.75,1.0,0.5,0.75,0.0,0.75,0.5,0.5,1.0,0.5,7.0,0.75,2.0,4.5,V,0.8333333333333334,0.5,0.25,0.45454545454545453
482,483,"K, A, R",0.75,0.5,1.0,0.5,0.75,1.0,1.0,0.5,1.0,1.0,0.75,1.0,0.75,1.0,0.5,0.5,0.25,1.0,0.75,0.0,0.0,1.0,0.75,0.0,0.5,0.5,0.75,0.75,3.75,2.5,2.75,9.25,K,0.4166666666666667,0.65,0.8333333333333334,0.8409090909090909
483,484,"R, A",1.0,0.5,0.75,1.0,0.5,1.0,0.75,0.0,0.75,0.25,0.25,0.5,1.0,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.5,3.25,2.25,3.5,6.5,K,0.3611111111111111,0.7,0.75,0.5909090909090909
484,485,K,1.0,0.5,0.75,0.0,1.0,0.25,1.0,0.25,0.5,1.0,1.0,0.5,0.75,0.0,0.25,0.5,0.75,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.75,2.75,0.75,1.25,8.0,K,0.4166666666666667,0.25,0.25,0.7272727272727273
485,486,"V, A, K, R",1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.25,0.25,0.5,0.75,0.75,0.5,1.0,1.0,0.5,0.75,0.75,0.0,6.0,2.0,3.5,8.75,K,0.7222222222222222,0.8,0.6666666666666666,0.7954545454545454
486,487,"K, A",0.75,0.5,0.0,0.0,0.75,1.0,1.0,0.25,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.75,0.5,0.25,0.25,0.75,0.0,0.5,1.0,0.75,1.0,0.75,0.25,1.0,3.5,0.25,4.25,9.0,K,0.3888888888888889,0.85,0.08333333333333333,0.8636363636363636
487,488,"K, A",0.75,0.75,0.75,0.5,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.5,1.0,1.0,0.25,1.0,0.75,1.0,0.0,0.75,0.25,0.75,5.25,1.75,3.75,9.0,K,0.5833333333333334,0.75,0.5833333333333334,0.8181818181818182
488,489,"A, K, V, R",0.75,1.0,0.75,0.0,0.75,1.0,0.75,0.25,1.0,0.75,0.75,0.75,0.25,1.0,0.75,1.0,0.75,0.5,0.75,0.75,1.0,0.5,0.75,1.0,0.5,0.75,0.75,0.5,7.0,1.25,3.75,7.5,K,0.7777777777777778,0.75,0.4166666666666667,0.7272727272727273
