StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Visual,Reading,Auditorial,Kinesthetic,Preferred_Style
452,"R, A",0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.0,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.75,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.5,0.5,0.75,0.8,0.5,K
569,R,0.75,0.5,0.75,1.0,0.25,0.25,0.25,0.5,0.0,0.5,0.5,0.25,0.25,0.5,0.75,0.0,0.5,0.75,0.0,0.5,0.5,0.75,0.5,0.5,1.0,0.75,1.0,0.25,0.4722222222222222,0.8333333333333334,0.6,0.38636363636363635,K
463,A,0.5,0.75,0.75,0.25,0.0,1.0,0.5,1.0,1.0,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.25,0.75,0.5,1.0,1.0,1.0,0.0,0.5,0.75,0.5833333333333334,0.5,0.9,0.45454545454545453,V
470,"A, R, K",0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.0,0.5,1.0,1.0,0.25,0.5,0.25,0.75,0.5,0.25,0.5,1.0,0.75,1.0,1.0,0.75,0.5,0.75,0.4444444444444444,0.6666666666666666,0.9,0.7272727272727273,K
624,A,1.0,0.5,0.0,0.0,0.5,0.25,0.5,0.5,0.25,0.25,0.75,0.25,0.25,0.5,0.5,1.0,0.0,0.75,0.75,0.5,0.25,0.5,0.5,1.0,1.0,0.25,0.5,0.5,0.5,0.25,0.65,0.45454545454545453,K
580,"R, K, V",0.5,0.5,0.5,1.0,0.75,0.5,0.75,1.0,0.75,1.0,0.25,0.5,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.75,0.5,0.25,0.25,0.25,0.5,0.5,1.0,0.75,0.8055555555555556,0.75,0.35,0.6590909090909091,V
743,"A, K, V",1.0,1.0,0.75,0.0,1.0,0.25,0.0,0.0,0.75,0.75,0.75,1.0,0.5,0.75,1.0,0.75,0.25,0.0,0.5,1.0,1.0,0.5,1.0,0.75,0.75,0.75,0.75,0.75,0.6944444444444444,0.25,0.65,0.7272727272727273,K
443,V,0.5,1.0,0.5,0.75,0.5,0.0,0.25,1.0,0.0,0.5,0.0,0.0,0.25,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.75,0.5,0.5,0.0,0.75,0.75,1.0,0.5,0.8611111111111112,0.4166666666666667,0.35,0.3409090909090909,V
20,"A, V",0.25,0.75,0.25,0.5,0.75,1.0,0.75,0.75,0.25,0.5,0.5,0.0,0.25,0.5,1.0,0.75,1.0,0.0,0.5,0.0,0.75,1.0,0.5,0.0,0.75,0.25,1.0,0.5,0.7222222222222222,0.25,0.65,0.4090909090909091,V
10,"A, V",0.75,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.25,0.0,0.25,0.25,0.75,0.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.75,0.5,0.7777777777777778,0.3333333333333333,0.75,0.3409090909090909,V
740,"R, V",0.5,1.0,0.75,0.75,0.0,0.5,0.25,1.0,0.25,0.5,0.5,0.5,0.25,1.0,0.75,0.5,1.0,0.5,0.75,1.0,0.5,0.25,0.25,0.5,0.75,0.5,1.0,0.0,0.8333333333333334,0.6666666666666666,0.45,0.38636363636363635,V
12,R,0.75,0.25,0.75,1.0,0.75,0.0,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.0,0.75,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,0.8333333333333334,0.1,0.5227272727272727,K
509,"A, R, K",1.0,0.25,1.0,0.75,0.75,0.5,0.75,1.0,0.75,1.0,0.75,1.0,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.8333333333333334,0.65,0.7727272727272727,K
148,"K, R",0.75,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.75,1.0,0.75,0.25,0.5,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.5,0.5,0.25,1.0,0.3333333333333333,0.6666666666666666,0.25,0.6590909090909091,K
139,"V, R",0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.5,1.0,0.5,0.5,0.0,0.25,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.75,1.0,0.5,1.0,0.25,0.8055555555555556,0.9166666666666666,0.65,0.45454545454545453,V
200,"A, V, K",0.75,1.0,0.75,0.0,0.75,0.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.5,0.75,0.75,1.0,1.0,0.5,0.0,1.0,0.5,0.8611111111111112,0.5,0.65,0.6818181818181818,K
440,K,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.75,1.0,1.0,0.75,1.0,0.75,0.25,0.5,0.5,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.4444444444444444,0.5833333333333334,0.35,0.7954545454545454,K
82,"A, R",0.5,0.25,0.75,0.75,0.25,0.0,0.5,0.5,0.0,0.5,0.75,0.5,0.5,0.5,0.75,0.25,0.75,1.0,0.25,0.25,0.0,1.0,0.25,0.75,1.0,0.5,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6,0.4090909090909091,K
271,"R, K, A",0.75,0.0,0.75,0.5,0.75,0.5,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.75,0.5277777777777778,0.5,0.7,0.8181818181818182,K
40,"A, K",0.75,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.25,0.5,0.25,0.25,0.75,0.0,0.25,0.25,0.5,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.4444444444444444,0.16666666666666666,0.9,0.8409090909090909,K
224,R,0.0,0.5,1.0,0.0,0.25,0.5,0.5,0.0,0.75,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.75,0.3611111111111111,0.6666666666666666,0.3,0.3409090909090909,K
591,A,0.5,0.5,1.0,0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.5,0.0,0.5,1.0,0.5,0.25,0.0,0.5,0.25,0.75,0.75,0.75,0.75,0.5,0.0,0.0,0.4166666666666667,0.5833333333333334,0.75,0.3409090909090909,"V, A, K"
336,R,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.75,0.5,0.25,0.0,0.5,0.5,0.75,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.5277777777777778,0.4166666666666667,0.5,0.5227272727272727,K
192,"V, A",0.5,1.0,0.25,0.25,0.75,1.0,0.25,0.5,1.0,0.75,0.5,0.25,0.25,0.75,1.0,1.0,0.5,0.75,0.75,0.5,1.0,0.75,1.0,0.75,0.5,0.25,0.75,0.25,0.7777777777777778,0.4166666666666667,0.8,0.5,V
409,"R, K",0.75,0.5,1.0,1.0,0.75,0.5,0.5,0.0,1.0,1.0,0.75,0.75,0.75,0.25,0.75,1.0,0.5,0.5,0.25,0.5,0.0,0.75,0.25,0.5,0.0,1.0,1.0,0.0,0.5,0.8333333333333334,0.4,0.6818181818181818,K
736,"A, V, K",0.5,0.75,0.75,0.5,1.0,1.0,0.75,1.0,1.0,0.5,0.5,0.75,1.0,0.75,0.25,1.0,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.8,0.75,"V, K"
468,"K, R",1.0,0.25,0.75,0.75,1.0,0.75,0.75,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.75,0.0,0.25,0.75,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.3888888888888889,0.75,0.55,0.7954545454545454,K
434,R,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4722222222222222,0.6666666666666666,0.4,0.4318181818181818,K
179,V,0.25,1.0,0.25,0.5,0.0,0.75,0.75,0.75,0.5,0.0,0.75,0.5,0.0,0.25,1.0,0.75,0.75,0.25,0.75,1.0,0.75,0.25,0.5,0.5,0.5,0.5,1.0,0.25,0.8611111111111112,0.3333333333333333,0.5,0.3409090909090909,V
703,V,0.5,0.5,0.5,0.5,0.5,0.75,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.75,0.25,0.5,0.75,0.5,0.0,0.75,0.0,0.7777777777777778,0.5,0.55,0.3181818181818182,V
527,"A, K",1.0,0.0,0.25,0.5,1.0,0.0,0.0,0.5,0.75,1.0,0.5,0.75,0.25,1.0,0.5,0.75,0.5,0.75,0.5,0.75,1.0,0.75,0.75,1.0,1.0,0.5,0.25,1.0,0.5277777777777778,0.5,0.7,0.7045454545454546,K
69,K,0.75,0.25,0.25,0.25,0.0,0.25,0.5,0.5,0.75,0.5,0.75,1.0,1.0,0.5,0.75,0.5,0.5,0.0,1.0,0.75,0.25,0.25,0.5,0.5,0.25,0.75,0.5,0.75,0.5555555555555556,0.16666666666666666,0.35,0.6590909090909091,K
218,R,0.25,0.75,1.0,0.75,0.25,0.75,0.25,0.25,0.0,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.25,0.75,0.4722222222222222,0.8333333333333334,0.35,0.45454545454545453,K
388,"R, A, V",0.5,0.75,0.75,1.0,1.0,1.0,0.5,0.5,0.25,0.75,0.25,0.5,0.5,0.75,1.0,1.0,0.75,0.75,0.5,1.0,0.75,1.0,1.0,0.75,0.25,0.5,0.5,0.5,0.75,0.8333333333333334,0.8,0.5454545454545454,V
156,"R, V",1.0,1.0,1.0,0.5,0.5,0.5,0.25,1.0,0.25,0.25,0.5,0.75,0.25,1.0,0.5,0.75,1.0,1.0,0.75,1.0,0.5,0.5,0.5,0.75,0.5,0.25,0.75,0.5,0.8055555555555556,0.8333333333333334,0.55,0.5,V
661,K,0.5,0.0,0.75,0.5,0.75,0.5,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.75,0.5,0.0,1.0,0.5,0.75,0.5277777777777778,0.5833333333333334,0.35,0.8181818181818182,K
592,"K, V, A",1.0,1.0,0.5,0.75,1.0,0.5,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.75,0.75,0.0,1.0,0.5,0.25,1.0,1.0,0.5,1.0,0.75,0.75,0.75,0.0,1.0,0.6666666666666666,0.5833333333333334,0.7,0.8863636363636364,K
679,V,0.25,1.0,0.5,0.25,0.0,0.75,0.5,0.75,0.25,0.5,0.5,0.25,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.0,0.25,0.5,0.5,1.0,0.0,0.7777777777777778,0.4166666666666667,0.4,0.3409090909090909,V
645,R,0.25,0.25,1.0,1.0,0.5,0.75,0.5,0.25,0.25,0.5,0.25,0.0,0.5,0.25,0.25,1.0,0.25,0.0,0.75,0.5,0.25,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.3888888888888889,0.6666666666666666,0.65,0.36363636363636365,V
556,V,0.75,1.0,0.5,1.0,0.5,0.5,0.25,1.0,0.5,0.25,0.5,0.5,0.75,0.25,0.75,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.25,0.5,0.75,0.25,0.25,0.5,0.8611111111111112,0.5833333333333334,0.4,0.45454545454545453,V
682,A,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.75,0.25,1.0,0.75,0.0,0.25,0.25,0.25,0.75,1.0,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.0,0.75,0.5,0.5,0.6666666666666666,0.85,0.4090909090909091,V
621,"V, A, K",0.25,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.5,0.25,0.75,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.75,0.8611111111111112,0.5833333333333334,0.85,0.7954545454545454,K
757,"R, K, V",0.75,0.25,0.75,1.0,0.75,0.0,1.0,0.75,0.5,1.0,0.75,0.75,1.0,1.0,0.5,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.25,0.5,0.5,0.5,0.75,0.75,0.7222222222222222,0.9166666666666666,0.35,0.7954545454545454,K
280,"A, R, K",0.75,0.75,0.5,1.0,1.0,0.0,0.5,0.75,1.0,1.0,0.0,0.75,0.25,0.75,0.5,0.0,0.25,0.75,0.75,0.0,0.5,1.0,0.25,1.0,0.75,1.0,0.75,0.75,0.4722222222222222,0.75,0.6,0.7045454545454546,K
5,A,0.5,0.75,0.0,0.0,0.0,1.0,0.5,0.0,0.75,0.5,0.5,0.5,0.75,0.0,0.0,0.25,0.25,0.25,0.5,1.0,0.25,0.75,1.0,0.5,1.0,0.5,0.5,0.0,0.3888888888888889,0.08333333333333333,0.85,0.4090909090909091,K
472,V,0.0,0.5,0.5,0.25,0.5,0.25,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.75,0.5,1.0,0.75,0.25,1.0,0.75,0.75,0.25,0.0,0.25,0.5,0.5,0.5,0.25,0.75,0.3333333333333333,0.25,0.4772727272727273,V
588,K,1.0,0.5,0.25,0.75,1.0,0.0,1.0,0.5,1.0,1.0,0.75,0.5,0.75,1.0,0.0,0.5,0.0,0.25,0.5,0.5,0.0,0.25,0.0,1.0,0.5,1.0,0.25,0.75,0.3055555555555556,0.4166666666666667,0.35,0.8863636363636364,K
393,A,0.0,0.25,0.5,0.5,0.75,1.0,0.0,0.25,0.25,0.5,0.5,0.75,0.5,0.25,0.0,0.25,0.5,0.5,0.25,0.25,0.0,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.8,0.4318181818181818,K
187,"V, K",0.25,1.0,0.5,0.25,1.0,0.75,0.75,0.25,1.0,1.0,1.0,0.5,0.75,1.0,1.0,1.0,1.0,0.75,0.5,0.75,1.0,0.5,0.75,0.5,0.5,1.0,1.0,0.75,0.8333333333333334,0.5,0.6,0.8181818181818182,K
761,"V, A, K",0.5,1.0,0.5,0.5,0.75,1.0,0.75,0.75,0.75,1.0,0.5,0.75,0.25,0.75,0.25,0.75,0.75,0.25,1.0,0.75,1.0,0.75,0.75,0.5,1.0,0.5,0.75,0.5,0.7777777777777778,0.4166666666666667,0.8,0.6363636363636364,"V, K"
499,"K, R, V",0.75,1.0,0.75,1.0,0.5,0.25,0.75,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.0,1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.25,0.75,0.25,1.0,0.75,0.8333333333333334,0.8333333333333334,0.5,0.6818181818181818,V
800,"A, R",0.25,0.5,0.75,0.5,0.5,0.75,0.0,0.5,0.5,0.0,0.5,0.75,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.25,0.75,0.25,0.25,0.5,0.5,0.5,0.75,0.5,0.38636363636363635,V
2,"K, A",0.75,0.5,0.25,0.5,0.5,0.75,1.0,0.25,0.75,0.75,0.75,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.25,0.5,0.0,1.0,0.75,1.0,0.75,1.0,0.5,1.0,0.3888888888888889,0.4166666666666667,0.85,0.7727272727272727,K
172,"K, R",1.0,0.75,0.25,1.0,1.0,0.5,1.0,0.75,0.25,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.25,1.0,0.25,0.5,0.5,0.5,0.75,0.5,0.25,1.0,0.25,0.75,0.5277777777777778,0.75,0.5,0.7954545454545454,K
524,A,0.25,0.0,0.5,0.5,0.25,0.0,0.75,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.5,0.25,0.75,0.25,0.0,0.5,0.5,1.0,1.0,1.0,0.75,0.5,0.5,0.75,0.3333333333333333,0.4166666666666667,0.75,0.3409090909090909,"A, K"
76,R,0.25,0.5,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.25,1.0,0.25,0.25,0.0,0.75,0.5,0.75,0.75,0.0,0.0,0.75,0.5,0.25,0.75,0.5,0.4722222222222222,0.9166666666666666,0.4,0.45454545454545453,K
692,V,0.0,0.5,0.25,0.0,0.75,0.75,0.5,1.0,0.25,0.5,0.25,0.75,0.25,0.0,0.75,1.0,1.0,0.5,0.75,1.0,0.75,0.5,0.5,0.75,0.5,0.25,0.75,0.5,0.8333333333333334,0.25,0.6,0.36363636363636365,V
473,"K, A",0.5,0.75,0.0,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.75,1.0,0.0,0.5,0.75,0.25,1.0,0.5,0.25,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.4166666666666667,0.8,0.8181818181818182,K
287,"V, R, A",0.75,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.75,0.0,1.0,0.5,0.25,0.5,0.5,0.75,0.5,1.0,1.0,0.0,1.0,0.75,1.0,0.75,1.0,0.25,0.75,0.75,0.6666666666666666,1.0,0.9,0.5227272727272727,K
438,A,0.25,0.5,0.25,0.5,1.0,1.0,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.0,0.75,0.5,1.0,0.75,1.0,0.25,0.25,0.5,0.5,0.4166666666666667,0.3333333333333333,0.8,0.4090909090909091,A
407,A,0.25,0.25,0.25,0.5,0.25,0.0,0.5,0.5,0.75,0.0,0.75,1.0,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.75,0.5,0.25,0.25,0.3611111111111111,0.4166666666666667,0.65,0.5227272727272727,K
445,A,0.5,0.5,0.25,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.3888888888888889,0.4166666666666667,0.95,0.36363636363636365,A
670,K,0.75,0.5,0.5,0.25,1.0,0.25,0.75,0.5,0.5,1.0,0.25,0.75,1.0,0.75,0.5,0.0,0.5,0.75,0.25,0.5,0.0,0.5,0.5,0.25,0.25,0.75,0.0,1.0,0.3055555555555556,0.5,0.35,0.7727272727272727,K
337,R,0.5,0.25,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.75,0.0,0.0,0.25,0.5,0.5,0.25,0.5,0.75,0.0,0.5,0.25,0.6666666666666666,0.45,0.4772727272727273,K
24,"R, K",1.0,0.5,0.75,0.75,0.0,0.25,0.75,0.75,1.0,0.75,0.5,1.0,0.75,0.75,0.5,0.0,0.25,0.75,0.0,0.5,0.75,0.5,0.25,0.25,0.5,1.0,0.5,0.5,0.4166666666666667,0.75,0.35,0.7272727272727273,K
118,R,0.25,0.75,1.0,0.75,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.5,0.5,0.75,1.0,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.75,0.6,0.5454545454545454,V
420,A,0.5,0.25,0.25,0.25,0.25,1.0,0.5,0.5,0.25,0.75,0.0,0.75,0.5,0.5,0.5,0.5,1.0,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.75,0.0,0.5,0.25,0.5833333333333334,0.4166666666666667,0.85,0.38636363636363635,V
626,"R, V",0.25,1.0,1.0,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.0,0.0,0.25,0.5,0.5,0.25,0.0,0.75,0.5,1.0,0.75,1.0,0.5,0.25,0.5,0.75,1.0,0.5,0.6388888888888888,0.6666666666666666,0.5,0.3409090909090909,V
395,"R, K",0.75,0.25,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.5,1.0,0.5,0.25,0.75,1.0,0.0,0.5,0.5,0.25,0.5,0.25,0.5,0.75,0.5,0.75,0.4166666666666667,0.75,0.4,0.6590909090909091,K
338,R,1.0,0.5,0.25,0.25,1.0,0.0,0.25,0.5,0.5,0.5,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.75,0.25,1.0,0.0,0.25,0.75,0.0,0.25,0.0,0.0,0.25,0.3888888888888889,0.4166666666666667,0.25,0.4772727272727273,K
586,"V, K, R",0.0,1.0,1.0,0.75,0.75,0.5,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.0,0.25,1.0,0.75,0.75,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.6111111111111112,0.6666666666666666,0.4,0.75,K
422,"A, V",0.0,0.5,0.75,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.75,1.0,0.25,0.5,1.0,0.25,0.5,0.25,0.5,0.75,0.25,0.25,0.75,0.6111111111111112,0.4166666666666667,0.5,0.5227272727272727,V
713,"R, K",0.75,0.5,1.0,1.0,1.0,0.25,1.0,0.5,0.25,1.0,0.75,1.0,0.75,0.75,0.5,0.5,0.25,1.0,0.5,1.0,0.25,0.5,0.5,0.5,1.0,0.75,0.75,1.0,0.5277777777777778,1.0,0.55,0.8181818181818182,K
33,A,0.5,0.75,0.0,0.25,0.0,1.0,0.0,0.25,0.5,0.75,0.5,0.0,0.5,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.0,0.75,1.0,0.75,1.0,0.25,0.25,1.0,0.4166666666666667,0.25,0.9,0.4318181818181818,A
548,R,0.0,0.5,0.75,0.75,0.5,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.25,0.75,0.75,0.0,0.5,0.25,0.5,0.5,0.25,0.5,0.75,1.0,0.25,0.0,0.5,0.0,0.4444444444444444,0.5833333333333334,0.55,0.3181818181818182,V
567,"A, V",0.25,0.75,0.0,0.5,0.25,0.75,0.25,0.75,0.5,0.5,0.25,0.25,0.75,0.5,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.5,1.0,0.75,0.9166666666666666,0.4166666666666667,0.9,0.4318181818181818,V
796,V,0.5,1.0,0.5,0.0,1.0,0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.0,0.5,0.75,0.75,0.0,0.25,1.0,0.75,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.6944444444444444,0.25,0.5,0.5,V
723,"K, R",1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.5,0.5,1.0,0.75,0.5,1.0,0.75,0.25,0.5,0.0,0.75,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.3611111111111111,0.8333333333333334,0.4,0.7727272727272727,K
331,"K, R, V",0.5,0.75,0.0,0.75,1.0,0.5,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.75,1.0,0.5,0.75,1.0,0.5,0.5,0.75,0.75,0.75,1.0,0.5,1.0,0.8055555555555556,0.4166666666666667,0.65,0.8409090909090909,K
278,A,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.75,0.75,0.5,0.75,0.75,0.25,0.25,0.5,0.5,0.5,0.75,0.25,0.25,1.0,1.0,0.5,1.0,0.75,0.5,0.5,0.5,0.3333333333333333,0.8,0.5454545454545454,K
454,"R, V",0.0,1.0,0.5,0.75,0.5,0.75,0.75,0.75,0.25,0.0,0.0,0.5,0.25,0.5,0.75,0.0,0.75,0.0,0.75,1.0,1.0,0.5,0.75,0.5,0.0,0.5,0.75,0.0,0.75,0.4166666666666667,0.5,0.29545454545454547,V
442,"A, R",0.75,0.5,0.5,0.75,0.25,0.25,0.0,0.5,0.75,0.25,0.5,0.5,0.5,0.0,0.5,0.25,0.25,0.75,0.5,0.5,0.0,1.0,1.0,0.5,0.75,0.5,0.5,0.75,0.3888888888888889,0.6666666666666666,0.7,0.4318181818181818,K
344,K,0.25,0.5,0.25,0.25,0.75,0.5,0.5,0.0,0.75,1.0,0.75,0.75,0.5,0.75,0.25,0.5,0.5,0.5,1.0,0.75,0.25,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.4722222222222222,0.3333333333333333,0.55,0.6818181818181818,K
708,A,0.25,0.75,0.5,0.0,0.25,0.0,0.25,0.25,0.75,0.5,0.25,0.25,0.25,0.25,0.75,0.5,0.0,0.5,1.0,0.5,0.5,0.75,0.25,0.75,0.5,0.0,0.0,0.5,0.4722222222222222,0.3333333333333333,0.45,0.3181818181818182,V
153,"A, V, R",0.0,1.0,0.75,1.0,0.5,0.75,0.75,0.75,0.25,0.25,0.5,0.5,0.5,0.75,0.75,0.5,1.0,0.5,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,0.5,0.25,0.7777777777777778,0.75,0.9,0.4318181818181818,V
651,R,0.25,0.5,0.5,0.5,0.75,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.75,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0.0,0.5,0.5,0.5,0.0,0.4722222222222222,0.4166666666666667,0.4,0.38636363636363635,V
235,"A, K",0.75,0.75,0.75,0.25,0.75,1.0,1.0,0.0,1.0,0.75,1.0,0.5,0.75,1.0,0.25,0.5,0.0,0.5,0.5,0.25,0.0,1.0,0.5,0.75,0.75,0.5,0.5,1.0,0.3055555555555556,0.5,0.8,0.8181818181818182,K
498,"K, V, R",1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.25,1.0,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.5,0.75,0.5,0.75,0.0,0.8333333333333334,1.0,0.75,0.6590909090909091,V
505,K,1.0,0.25,0.25,1.0,1.0,0.5,1.0,0.0,0.75,1.0,0.75,0.0,1.0,0.75,1.0,0.0,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.75,0.75,0.5,0.3888888888888889,0.5,0.4,0.7727272727272727,K
56,"K, V",0.75,1.0,0.25,0.25,1.0,0.0,0.75,1.0,0.75,1.0,0.25,0.5,0.25,1.0,0.5,0.5,1.0,0.75,1.0,0.5,1.0,0.5,0.5,0.0,0.75,0.75,0.5,0.75,0.7777777777777778,0.4166666666666667,0.35,0.7045454545454546,K
724,"A, R",0.75,0.5,0.75,1.0,0.0,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.0,0.25,0.5,0.75,0.5,1.0,0.5,0.5,1.0,0.25,0.5,0.75,1.0,0.5,0.5,0.5,0.5833333333333334,0.9166666666666666,0.6,0.3409090909090909,V
166,A,0.5,0.25,0.0,0.75,0.75,0.75,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.0,0.5,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.5,1.0,0.75,0.5,0.5,0.5,0.3611111111111111,0.3333333333333333,0.6,0.4318181818181818,K
447,"V, K",0.75,0.75,0.5,0.5,0.75,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.75,0.5,0.75,0.25,0.5,1.0,0.5,0.75,0.5,0.25,0.5,0.25,1.0,0.75,1.0,0.6388888888888888,0.5,0.3,0.8409090909090909,K
